Amount,distance_from_home_km,time_since_last_tx_seconds,velocity_kmh,IsFraud
375.26,30.006113490011163,2.0,46877.67676891046,0
397.68,40.551541935222446,5.0,12348.671353727079,0
7.21,9.22872109472759,7.0,20193.167162284175,0
35.69,7.526428694250285,1.0,7864.919505554796,0
327.17,54.91307852214397,7.0,32032.80852994622,0
189.75,5.6461842235817095,2.0,90509.36854268145,0
157.3,55.715344365570736,1.0,183222.89703440267,0
371.91,70.11329734995836,8.0,56618.080160201396,0
45.82,74.83632691347631,1.0,505399.3068221508,0
298.97,27.692476602062438,30.0,11602.284046196775,0
22.84,50.07114682396089,1.0,109994.31458118044,0
231.51,63.76219202014624,2.0,204677.97783099435,0
183.66,57.72641392221777,0.0,0.0,0
340.65,30.05166609758473,2.0,138402.35538098463,0
26.38,44.47956668222795,1.0,136216.14183597127,0
22.65,4.960299759119317,6.0,29202.916245182936,0
155.55,47.86030209225722,22.0,8642.628579281067,0
63.42,56.13331195034329,4.0,84198.6939961386,0
301.67,9.219737936866455,0.0,0.0,0
29.97,39.842874657883264,9.0,14084.970050384927,0
65.44,12.452667835647976,4.0,35567.25537293545,0
198.77,6.334352928818164,4.0,7126.3831264652445,0
154.4,74.35414415887286,0.0,0.0,0
166.78,5.357422177494634,4.0,62272.21732718652,0
332.76,22.18337123663868,4.0,16403.893378973356,0
101.58,100.96780723462561,0.0,0.0,0
288.55,33.61332283921125,1.0,267679.1725153938,0
128.23,29.36015459521515,1.0,226704.13382661922,0
389.04,74.05971480725168,1898.0,195.30820787149065,0
162.33,15.92128481462619,1.0,280528.25395306037,0
224.75,17.72388742567612,2.0,57316.08711184051,0
297.59,44.2480721475961,1.0,198831.7579077413,0
226.98,0.7660426117572866,0.0,0.0,0
177.11,3.1799947986949078,3.0,4144.560632291852,0
38.86,63.42841183849233,13.0,18277.380270487425,0
255.96,30.360389575145714,19.0,17718.933644621655,0
136.57,15.540794637619724,3.0,48436.29121252183,0
286.05,18.282646709064537,2.0,17519.692664604558,0
184.43,1.55768762567703,2.0,30171.58470000359,0
274.2,60.93254361813889,7.0,30651.72172638518,0
215.23,6.449152242035668,2.0,117085.10015053497,0
306.43,2.192575197501884,20.0,1055.350924362179,0
283.46,42.27370003582297,2.0,74854.68447101324,0
108.5,34.08447629106567,0.0,0.0,0
50.12,28.59797461982707,2.0,53997.80807597159,0
361.92,50.08241910518548,9807.0,15.39711021038868,0
332.53,30.61124238463786,3.0,80864.25309267684,0
126.42,23.601403005852397,2.0,94642.32447807073,0
12.89,146.03825927305246,4.0,152153.43507531355,0
304.85,62.27635479082919,5.0,149066.87696562067,0
303.94,14.17621698515717,1.0,176641.5425787547,0
8.87,42.768748336242645,6.0,28680.570596411482,0
132.16,24.120105428193682,3.0,75578.689683882,0
365.34,15.925907538946953,9.0,14959.001711733077,0
56.85,5.3140902559702745,2.0,25441.245787023807,0
137.48,25.419783385496864,0.0,0.0,0
273.87,72.72548439468879,2.0,121321.7830585972,0
318.16,42.95948052851044,13.0,28081.409788825633,0
152.83,24.922017881644326,3.0,69720.1526386408,0
219.86,56.70095234242835,11659.0,21.373103734497004,0
76.04,46.983502140913885,0.0,0.0,0
219.08,44.07165528551636,4.0,7676.714564468258,0
233.74,48.14406751123352,0.0,0.0,0
69.4,18.997088516835536,5.0,32759.275369202995,0
207.2,35.345461603924704,2.0,56449.745083311966,0
136.1,10.235237951407852,1.0,138932.75445737908,0
29.7,44.40106966659,2225.0,81.60535001342882,0
79.58,35.85335992810618,2.0,141624.14218441883,0
253.64,26.070026748162654,2.0,103574.54757331382,0
219.18,46.15151218521091,11.0,9866.003895903406,0
51.23,36.00898483587876,3.0,75293.32599168069,0
175.65,8.304648517960578,1.0,126959.62830011829,0
81.59,0.5794194725997185,3.0,10650.587844509535,0
341.22,26.586926848447263,5.0,19548.690306517867,0
25.82,16.381546124857092,14.0,3408.101977796148,0
7.1,13.993565200466632,2.0,6075.414012015229,0
279.23,65.69504490011514,2.0,115772.1853698924,0
42.02,80.07927425011795,1.0,499669.1352145332,0
217.66,15.812046845975821,3.0,106636.34353736907,0
171.06,4.872807091009378,4.0,18484.252594695638,0
110.18,2.9442477698127183,5.0,2862.21011767151,0
393.96,80.21188149022863,7.0,42663.3252367023,0
153.78,38.08539843671779,21.0,13750.511769120356,0
43.91,16.42033424555912,10.0,14591.131734728866,0
162.59,65.94321095129693,1.0,232362.40265210436,0
274.69,39.663519688452375,1.0,332972.02844309923,0
233.02,48.41886713323313,1.0,131709.66016818437,0
77.92,7.919458450191389,13.0,11823.751651894663,0
229.97,1.4804596662627039,5.0,4648.03722615708,0
274.12,17.125338020548224,10513.0,5.37193540713694,0
249.35,29.84622900785757,4301.0,38.00929636980981,0
208.05,10.507597122347217,14.0,10229.53756179945,0
314.4,9.586761187910703,9.0,3902.247756073352,0
293.45,65.40059883447181,4.0,63201.05094665475,0
200.91,68.37028327399284,3.0,117977.431677954,0
220.02,21.3170763367955,1.0,218594.85864712464,0
317.56,61.18882169033817,6.0,32772.41312335464,0
349.72,76.6117275412261,2.0,147055.0053167012,0
238.83,88.64945769176403,9.0,40712.34296988457,0
97.1,10.298202487119275,18.0,15826.277294085517,0
215.65,2.672564647251754,4.0,8454.645961756723,0
132.59,35.354070675124134,5.0,27257.504288823136,0
181.13,23.76659830438278,15.0,4224.317498152958,0
263.09,29.023117823066045,8898.0,2.1517951451791553,0
366.7,33.010942498035966,13.0,16717.321092202452,0
214.71,25.50871929575572,0.0,0.0,0
314.82,17.614848105193982,0.0,0.0,0
312.89,9.942254115068398,2.0,32328.192960104236,0
68.45,5.723071025904148,10.0,1868.2065464165044,0
8.46,42.228517353052325,3.0,48501.053861810055,0
232.96,18.247684059704937,6.0,21912.23025817396,0
282.03,81.41579748771268,941.0,281.6926881428825,0
205.74,15.948637628293858,12152.0,19.586583871070783,0
314.68,13.028713753095115,1.0,57160.77183965382,0
98.12,60.75998257049554,2.0,101217.50591608546,0
394.81,12.66347887121682,5.0,51738.28624010085,0
333.15,72.08308260800727,6.0,48951.004695781805,0
238.54,45.09163111706273,3.0,49462.54931208332,0
254.5,33.615025770488735,2529.0,52.94579115223473,0
359.96,63.60303194884413,1.0,285917.5501314862,0
175.6,21.6578083295621,12.0,16370.209866885558,0
22.26,34.589131445275484,1.0,126106.71556038654,0
250.82,43.157758210504205,5.0,20769.603833655772,0
92.69,11.373345170002398,7.0,18242.525997973207,0
277.2,49.76700893489135,3.0,71730.52921576843,0
284.64,55.307853114644765,2.0,188462.27743475063,0
327.96,24.738000112892042,5.0,39947.66937287724,0
112.67,119.29203975863366,16.0,28312.390087616415,0
102.59,77.3175147469073,0.0,0.0,0
84.52,19.70468336485677,3.0,71577.8595996877,0
351.92,70.1039143316349,2.0,116724.38287685446,0
61.53,9.995962888712356,0.0,0.0,0
335.12,9.932993386564508,1.0,28750.09511131431,0
358.11,9.683285770146627,7.0,9831.533214315132,0
215.35,30.091064344523772,0.0,0.0,0
10.79,27.620897952956177,2.0,24430.727193892384,0
314.73,14.952892588453887,6.0,14099.387291143648,0
351.14,30.99359801120899,3.0,44693.31591119081,0
304.91,23.48500946771537,6.0,31161.25297027136,0
217.04,46.474157572602635,4.0,26032.943381681675,0
238.35,78.25197838971613,0.0,0.0,0
246.61,64.76414729145463,4531.0,102.10991025526305,0
313.59,5.596540133170576,0.0,0.0,0
133.77,31.985151238132314,0.0,0.0,0
377.27,12.43732729578279,5.0,29796.791383258347,0
112.86,49.66458206353304,2.0,74026.46065999282,0
278.46,35.30468528668567,3.0,75893.50523941807,0
332.72,14.397227934337922,1.0,75420.43439659523,0
154.12,2.5369807093481227,13.0,4170.663511621492,0
188.47,20.749327035885948,4.0,19945.17123611471,0
134.49,25.633274631364447,3.0,30578.28434470101,0
337.42,20.90966973945098,3.0,43532.856385785104,0
201.31,43.547668931340034,11.0,17032.708616530163,0
380.31,33.14748285160852,2.0,81761.89038876438,0
361.57,16.974152960394527,1.0,85007.14874706096,0
35.99,4.978630618364583,1.0,49925.011734947475,0
42.53,21.23827922933316,12.0,5971.52957066391,0
95.55,9.715526625570178,5.0,13301.619592981848,0
53.99,4.425988168804335,5.0,10144.88332505319,0
162.86,42.54782904382202,8.0,20245.060434347783,0
184.94,2.506354264624315,7.0,20802.0525482239,0
336.17,40.68932417200058,18.0,7734.734791548867,0
163.95,43.66294631394416,8.0,35530.043712146515,0
79.24,22.235773695261937,2.0,43389.98819922631,0
395.26,57.042516851703795,4.0,53220.83579207278,0
342.12,2.3148729896276565,1.0,213033.9223597588,0
120.18,6.02306764556434,6.0,3841.95280057402,0
357.15,9.25710355055571,586.0,35.09988741218069,0
181.78,25.47914351705779,4.0,16904.148009602253,0
266.14,50.61162703174651,2.0,85401.08739363271,0
80.24,113.90359978330952,3.0,83191.53843533773,0
327.38,38.120770797888554,2.0,267418.18485184305,0
375.4,7.977265298401815,2.0,54594.82389368527,0
282.63,41.293325221374374,8.0,19867.313491972,0
382.84,33.23182728770665,3.0,78099.52355576037,0
20.15,51.78496175539428,4.0,26764.078954264653,0
144.42,49.702629998360436,1.0,364286.95870275865,0
379.75,21.33745951816403,5.0,41050.816373191345,0
41.54,27.282078830063696,2.0,86770.22196495491,0
57.14,5.030018738518581,9.0,9460.71991779716,0
11.76,39.56101233327385,2.0,78939.56949254392,0
124.31,13.80437599127203,9009.0,19.455285061546594,0
300.79,33.28591568205357,2.0,51037.76681553743,0
252.58,70.6725681400008,2.0,110845.87136221089,0
179.75,4.5429054074335635,0.0,0.0,0
345.47,25.073987485154642,7.0,13927.48369442594,0
185.61,8.571294568360443,5.0,20783.77405762364,0
330.47,49.84712306257089,1.0,188095.6172465844,0
383.23,32.106161551663796,1.0,150232.6553174159,0
266.36,46.43048930421704,1.0,58393.08365982928,0
40.73,40.095548662114226,6.0,47836.53709683138,0
93.43,14.547002246526283,12227.0,13.821464345416892,0
234.09,9.888037380977034,15.0,2914.3516762849395,0
276.16,4.727560964857495,3.0,16617.99888875537,0
82.51,13.956018825688517,1.0,48458.6599408918,0
18.77,54.544459709403405,9132.0,19.440710990013304,0
315.84,45.03813152062961,4.0,55334.55270172688,0
202.45,1.584238759999705,7.0,22356.697638228685,0
305.61,1.4551177477299724,1.0,8751.262169151008,0
189.22,40.510132883091266,0.0,0.0,0
193.57,189.11120212753002,2.0,366345.34198636503,0
265.88,44.23689260487006,1794.0,358.4645955867381,0
232.88,20.120760843878106,7.0,13796.77101881346,0
268.24,19.28530712980707,1.0,92001.46391242814,0
324.62,16.403603598883716,0.0,0.0,0
7.44,21.38214266407649,12.0,4335.571543467263,0
188.51,6.359676771641379,1.0,54081.62784902975,0
347.87,26.940749361494223,5.0,20795.033365537336,0
152.25,15.282758564795744,3.0,28624.55922868414,0
89.94,32.69024685381304,5.0,12533.834262519375,0
167.66,36.32583174715236,4.0,24075.184253813648,0
363.55,33.06470843287501,7.0,34330.56660546074,0
91.82,21.48626991579302,5.0,37934.75647373708,0
206.26,19.265845754986632,5.0,21091.14225862045,0
225.06,10.498395276965944,0.0,0.0,0
259.93,68.12556259261864,9.0,23642.137045916978,0
209.77,5.573858825669863,1.0,234530.3664606763,0
396.34,15.521619850365395,1.0,66750.39177873236,0
265.52,13.95446922231301,13.0,5198.376615493995,0
320.69,32.006288383894365,9.0,16249.673768966826,0
17.08,4.340601401288788,1.0,126040.11194738004,0
291.38,4.584316719030379,0.0,0.0,0
280.39,1.7939484215532047,1.0,22041.21318546892,0
130.01,57.4164976125242,1.0,205042.7466588395,0
264.1,5.279519519775766,2.0,111066.02103365044,0
335.27,0.7810756311818609,10.0,1786.4235743550528,0
251.81,163.9868977145966,2.0,295780.026969614,0
278.93,3.3659262179164826,0.0,0.0,0
116.25,44.765575474573005,1.0,152350.28705083538,0
251.29,25.22527349696269,1.0,245992.02442472952,0
299.6,69.14475219988294,14.0,22068.86005439616,0
158.18,307.79208537608264,7.0,191582.17196473997,0
7.12,4.858109903163108,1.0,1110950.6317040813,0
262.65,65.17755864613787,2.0,109255.79344352453,0
214.58,10.902843013080002,1.0,265476.10882796085,0
220.54,21.123619431689278,1918.0,29.708137250825768,0
331.57,39.59995356403368,14.0,4830.78640832559,0
388.0,35.56808111230794,7.0,12354.284316895815,0
303.5,48.16156316597332,4.0,17908.356881979304,0
148.42,6.468609338804882,4.0,38673.142074728385,0
145.28,53.5577191349438,3.0,66396.67614429361,0
388.63,26.37088324759953,18.0,6728.315850058321,0
214.64,44.97364048399099,5.0,44060.4907251164,0
268.68,37.07140217167756,14.0,12810.039866973182,0
24.24,32.211666776085686,9786.0,7.7731065767949294,0
192.36,19.424514866528668,4.0,14433.270754400959,0
33.79,10.494118627256938,0.0,0.0,0
104.34,131.59446191278474,2.0,232176.41713587087,0
79.75,7.936211197202529,3.0,151598.29967805636,0
77.24,10.473113114795316,4.0,12570.331128922457,0
354.56,34.76838473251982,4.0,23892.416263549283,0
60.08,1.602172741463639,3.0,39890.34927362181,0
284.38,57.84042649216907,16.0,12978.109948557905,0
90.99,85.83183114669589,3.0,57415.62647549617,0
101.11,2.4705426721550263,3.0,101923.33274926171,0
6.78,180.45517133552215,1.0,654334.7099621734,0
63.87,45.729643388022396,2.0,285858.4983601625,0
222.19,9.518918906377019,2.0,95476.6720119242,0
382.5,23.21151767804737,13.0,7031.520010845227,0
188.3,7.467920789749223,1.0,80939.89482851989,0
396.37,48.21333927625137,0.0,0.0,0
63.66,5.9557361579470545,2.0,76114.30195088587,0
157.6,46.14082352344826,2.0,76142.72397893865,0
125.51,19.081319634691123,0.0,0.0,0
181.32,1.17138767516036,0.0,0.0,0
208.39,28.28201848852303,5.0,20068.6610457797,0
112.7,24.392107387323463,11643.0,6.821966362969626,0
335.74,69.47568828014415,5.0,47575.70203094862,0
7.57,35.20869879177103,0.0,0.0,0
395.7,7.237582342158067,11.0,11879.292676625613,0
85.26,25.513450916315684,3.0,28490.57015927594,0
131.91,13.300031802819552,0.0,0.0,0
329.37,13.384949793894451,2212.0,30.37488606708051,0
226.94,46.50175403809013,3.0,62744.570252922495,0
14.99,4.796890788421743,4.0,44467.184556703585,0
327.74,29.65909085051669,4.0,30271.248982679008,0
364.54,4.819749951148321,16.0,6678.575221561136,0
323.22,69.27691444397293,7.0,34150.214818224544,0
100.71,8.176522338757657,1.0,278448.92782337265,0
81.36,26.515729400773555,4.0,16794.803764399243,0
231.79,32.18972867192906,16.0,7271.065254830042,0
318.64,11.953100601726474,0.0,0.0,0
23.85,65.22514910347309,4.0,57508.584792217815,0
271.44,53.2463170664117,3.0,67505.83552444272,0
56.29,34.7665643493636,6.0,23163.80470338169,0
25.65,26.070658847065488,1.0,162865.9283654952,0
328.58,2.309213135012628,12.0,7128.703641354937,0
176.8,35.92629709256533,3.0,45443.825664205695,0
158.69,15.686164629248776,7.0,25873.99712000173,0
151.11,32.16412664184124,2.0,77648.12111776976,0
86.1,25.507895245724608,3.0,44051.43291394856,0
364.05,2.417665434501511,8.0,12508.441180981059,0
96.44,84.01509435249814,0.0,0.0,0
345.88,64.651422077863,6.0,65813.8267962574,0
223.11,31.197894332861964,1.0,199731.16192339998,0
275.2,11.204287524780353,5.0,17752.2347569556,0
67.35,5.138273965506182,7.0,4146.124471578221,0
275.93,58.16474441918382,5.0,44397.46833154874,0
60.07,0.41133949227138256,10512.0,19.957626837684913,0
297.25,44.490214332933384,4306.0,36.93075211488824,0
80.8,1.618620722428277,7.0,23712.362614599202,0
74.73,37.42464185698765,7.0,20072.160333423446,0
79.38,50.61117306398142,17.0,15729.204793248868,0
14.26,33.39176391557853,1.0,268824.1072634855,0
387.42,65.50164764967413,3.0,112164.84372180703,0
109.69,10.616102613316,8.0,34066.84205429984,0
79.02,54.23648494719883,12.0,13291.733555105498,0
73.9,15.670969559466965,5.0,44040.77888851977,0
381.36,65.84855142959503,7.0,41911.6975008897,0
353.03,2.4593117846165775,5.0,45994.456744601914,0
334.93,55.44059432513685,7.0,28823.348965347894,0
205.51,18.94439464616475,8902.0,16.317986813842214,0
188.0,17.147660023722555,1.0,123251.03332766761,0
324.47,47.31754205271204,10.0,12318.368248092489,0
363.05,42.59256954014119,1.0,262148.2290935006,0
43.06,11.110396809887858,7.0,26118.842475982154,0
383.13,7.153964670029474,5.0,9455.896405668038,0
97.85,32.15175262813898,1.0,98959.34657053692,0
290.5,20.18082224758847,2.0,47529.44996926709,0
119.29,4.34468914621791,4.0,17097.07913986418,0
374.17,5.95746534345365,1.0,19253.149090457,0
96.79,31.75762747729798,1.0,95638.13724294456,0
304.98,43.51244520671354,2.0,135485.42044287763,0
119.37,7.530093318211131,2.0,91184.0879733768,0
40.69,77.49726869262851,11.0,25731.27769710312,0
175.75,13.081539344000403,930.0,277.703253860717,0
173.7,60.38728994179916,12152.0,18.094107802143153,0
72.56,12.241229575339949,4.0,63153.49923545505,0
115.15,5.098345288033372,4.0,6517.303012090137,0
21.6,53.394213046297,7.0,30069.35841190915,0
217.75,19.045087782805012,5.0,49214.449138254015,0
168.3,9.19160642541796,2530.0,34.26512299361384,0
230.62,60.22170734136237,8.0,29216.019232570627,0
224.58,39.61646595193436,1.0,329569.8550880201,0
264.38,96.87386119490155,4.0,64248.02796707052,0
292.05,9.048919509506646,4.0,84632.98321786904,0
175.47,7.96634714212523,1.0,61203.962571028795,0
272.22,28.72263089202319,7.0,17794.27299363159,0
282.46,35.46831413504278,12.0,11962.860819736366,0
289.0,50.06867805520204,0.0,0.0,0
149.12,59.65100969586589,2.0,112017.98959489529,0
358.83,30.215508705146377,7.0,45538.71138892754,0
14.39,2.735770396918407,3.0,38479.57708741132,0
119.42,29.661138306971957,3.0,32373.89164847585,0
54.51,60.67456968784399,7.0,46032.03021015517,0
218.96,3.6201526417837258,11.0,18728.02741599751,0
82.8,44.63626850769266,1.0,167768.14642437466,0
45.27,0.944582894936079,6.0,26473.100400229825,0
65.36,0.1589401610730194,2.0,1643.0131213258708,0
104.01,2.682431318204135,6.0,1651.8329610324759,0
369.73,13.812296147247325,1.0,48019.8178496277,0
132.9,9.058164696191794,4529.0,17.928259622729644,0
336.88,4.134569632734742,0.0,0.0,0
20.84,24.202405673201575,17.0,5855.05579994924,0
130.83,40.979960891517045,1.0,60419.496441587544,0
370.67,0.7847298586421201,2.0,75075.80066661854,0
267.67,8.649854662318479,28.0,1205.5236360251201,0
144.1,39.31477812770608,4.0,28336.49805220397,0
298.53,66.63352477665444,11.0,30853.277144160176,0
275.65,37.987061517418915,7.0,53769.1908053148,0
289.51,37.086106461511946,0.0,0.0,0
18.82,27.61687682966396,1.0,231196.02677757113,0
48.77,1.1822233805031501,14.0,6812.349125432324,0
177.02,13.91694448307172,3.0,15478.541678238653,0
111.95,37.25935835627348,2.0,57583.98225116747,0
349.46,33.83553162768872,0.0,0.0,0
265.51,0.37169995054089305,22.0,5539.060836790068,0
93.16,17.7034625605225,1.0,62828.731928503075,0
111.78,8.079730249861445,3.0,27507.732440574422,0
234.99,46.86612498940081,598.0,242.94576559592198,0
149.46,11.084765402178293,24.0,8652.72964748151,0
104.2,21.636527742751603,6.0,8524.341238193345,0
295.43,37.35069385358785,5.0,11837.451330137645,0
43.53,29.672955051532572,7.0,34468.96714782315,0
180.33,18.241153984282143,9005.0,9.735166123705541,0
203.32,17.83754873147532,1.0,107064.83795226632,0
57.14,13.886087969537362,0.0,0.0,0
204.36,75.94370933625896,17.0,14593.492445743017,0
212.04,7.332888415736186,1.0,299713.32100242464,0
300.7,19.542363375750437,1.0,62298.19177991599,0
256.34,46.561059201528586,3.0,37868.0628942735,0
50.37,21.645372612690256,12235.0,19.51050892069785,0
40.33,17.2721267731397,3.0,27404.61989642031,0
23.71,37.47711427563668,0.0,0.0,0
342.68,26.85143748984733,15.0,12035.986457552046,0
284.44,53.48246263924901,9132.0,26.282589120333686,0
315.07,39.923605259832044,5.0,67204.20992915376,0
319.96,66.08023595122722,7.0,27286.35010851249,0
238.67,1.5421445014474036,1819.0,133.2025989901013,0
367.47,9.838489593050841,7.0,5149.115446910343,0
36.7,29.725745127543917,32.0,2870.995740086769,0
186.28,73.88026171998337,10.0,16523.00980688422,0
311.38,17.93858422066993,4.0,50700.47467191543,0
175.02,33.92328901724139,10.0,17992.40059529653,0
174.11,22.43890377296193,11.0,4611.988185164163,0
49.5,19.199294084427663,3.0,48206.00278395574,0
131.27,4.475452785560331,1.0,58937.28133811834,0
308.5,23.170917555347415,3.0,28619.021686050597,0
67.11,7.764466935061914,4.0,14243.254804842623,0
320.98,50.28131243802947,1.0,193178.16525367333,0
321.98,5.289338150591196,3.0,66123.05709386006,0
340.99,46.78316164924666,0.0,0.0,0
308.1,38.929193543975984,1.0,303213.1924319578,0
181.91,27.96837043395173,3.0,79817.38838482197,0
153.35,1.0514208917306458,13.0,7455.48163364886,0
163.09,33.5420144233314,13.0,9204.300430093776,0
298.66,50.851445700359086,1893.0,33.104518427072264,0
202.5,1.756843360679886,4.0,44673.338587550585,0
379.25,17.12920682053924,10.0,6728.0091627456995,0
219.54,55.84791245299166,2.0,82930.1407758146,0
86.43,44.772495327848674,4.0,88357.00497320312,0
78.81,153.36009137062902,0.0,0.0,0
208.18,43.61603751524422,14.0,28255.916843605133,0
294.81,184.31468776470405,2.0,402684.06695780845,0
39.62,55.3437162207527,0.0,0.0,0
152.64,16.805366597410014,6.0,24151.848305210275,0
247.97,47.84213692335534,5.0,31804.40948294718,0
126.89,6.2533673695515,6.0,25367.076206783568,0
349.64,23.184156508861548,4.0,19731.01091432724,0
264.67,29.593748664099795,1.0,189285.3018869794,0
232.8,35.310716006257884,12.0,18280.88773837057,0
344.78,30.54001126706278,1.0,201001.2316845843,0
278.5,10.229448604398565,4.0,29241.07975100255,0
146.78,20.7061114057763,0.0,0.0,0
226.49,15.25643089200483,0.0,0.0,0
96.56,60.88520240372435,7.0,29442.049596964778,0
175.66,37.61131858552441,3.0,105419.61127172552,0
238.88,68.44920721265076,9780.0,38.28470070279268,0
46.15,5.954838604474841,16.0,14494.908018965716,0
392.32,19.43673096364352,1.0,48538.319164947476,0
81.14,0.9992045847127042,2.0,34354.3770296734,0
114.69,24.096047467571786,5.0,16693.455098110528,0
30.2,24.178559769255287,3.0,9788.408455309362,0
113.87,40.74293515796995,13.0,17972.599595316457,0
351.78,38.57913491588812,10.0,7029.70349087514,0
99.98,33.38457494687347,1.0,183133.6346037269,0
56.65,41.300860721609595,6.0,5955.439336841713,0
343.33,13.580240071546184,8.0,24439.65653448762,0
375.1,79.26886327662747,3.0,105505.15997246509,0
88.52,15.479511267330157,2.0,162640.16301639777,0
63.49,32.37826744093833,0.0,0.0,0
274.61,34.14350571295388,11664.0,10.61562291567361,0
126.99,18.95342200715909,0.0,0.0,0
278.16,25.52957913769623,0.0,0.0,0
339.01,31.295380036965973,1.0,191411.49530759949,0
221.02,42.6210293026015,1.0,251837.79910572452,0
186.11,27.846406569920866,0.0,0.0,0
276.01,23.597516586370993,4.0,8335.084400030633,0
139.78,23.770286150826152,5.0,31746.37880272672,0
67.19,17.560836714696944,2213.0,38.41162546005923,0
115.16,55.86315704917909,8.0,30481.162783607237,0
171.86,268.37551610857514,8.0,140952.98888876266,0
90.09,61.01003262355383,0.0,0.0,0
211.96,20.701099721230612,1.0,287235.95864789916,0
326.84,19.23468867672492,1.0,119514.87310357062,0
334.19,58.8309426352573,1.0,199815.33415023418,0
299.04,19.318574423941143,1.0,145306.33313329198,0
256.9,46.545128633639514,9.0,15048.1373403938,0
95.77,36.95792168841753,6.0,39753.08581545278,0
239.49,48.71896505312574,13.0,23273.050121705757,0
273.52,13.896687574442783,4.0,52153.81684703892,0
258.1,13.272355539977502,2.0,41018.03804311054,0
115.71,26.392093226931323,2.0,61464.79546642605,0
339.47,59.73878793464586,1.0,173249.45526331014,0
373.01,3.8644587332480933,13.0,16889.45813251969,0
356.34,3.7373046404087504,1.0,478.42204189658685,0
220.42,47.81785283158222,6.0,29198.36970646153,0
178.04,49.881007234859204,7.0,49435.826452904446,0
84.2,52.22106164943359,7.0,22442.670527747086,0
144.05,4.024934163869023,17.0,10253.229968832646,0
374.91,35.72462818158501,8.0,15333.967757117798,0
28.29,14.009793078808551,1.0,102443.31130506536,0
331.2,12.947497393240097,12.0,7974.80239290002,0
193.19,25.17598532115004,1.0,66998.43069507049,0
384.4,19.287970695334256,10511.0,8.68138431955291,0
287.56,24.109853194725613,4302.0,12.910278835966722,0
12.37,65.21134855960106,3.0,95617.50337070199,0
82.08,3.5743688495759556,2.0,120567.66292055575,0
98.73,46.693752241897634,7.0,24812.735797005338,0
66.9,59.74469406010229,4.0,12075.508516276803,0
50.4,13.504787332138298,1.0,228477.6927391547,0
311.11,31.05304167359737,1.0,66303.32664845837,0
95.32,5.119679044499053,6.0,15561.912128270464,0
43.51,37.00455541698753,3.0,50448.289778992774,0
54.65,16.313680285066145,12.0,6209.952650650128,0
136.01,4.470165052528477,8.0,7041.6404419390865,0
346.01,61.052393934699026,6.0,38401.304880714895,0
394.66,8.831000661370478,7.0,35591.096965638004,0
197.33,38.517646144022216,7.0,15941.438358621306,0
110.13,29.917345061679203,12.0,2611.629645920492,0
51.78,35.002745449448206,8906.0,25.89180963232583,0
392.94,50.599312814308355,1.0,134514.1798088224,0
51.01,34.734248893758924,1.0,136325.4270222811,0
310.58,2.8012917109921953,3.0,43454.91513788587,0
119.16,16.77823137466452,6.0,11083.35337557261,0
305.86,18.325591389044643,6.0,17952.548321179478,0
297.38,65.61105613488762,1.0,290669.6646573317,0
206.37,71.32415904148627,4.0,15194.443844485999,0
44.18,22.406919426622526,2.0,152063.07200159502,0
58.91,15.928787345953683,12.0,11321.744643865552,0
270.46,20.60372858107912,9.0,9457.69757196647,0
208.21,35.842033893172605,4.0,41583.66135165795,0
82.63,70.29691842161498,13080.0,15.143988077319221,0
41.45,4.223766931194847,5.0,47987.20170209388,0
306.72,16.979756028527163,4.0,11535.76352200941,0
311.82,24.853595520150716,9.0,11118.877056320503,0
5.98,5.125027699899735,1.0,72546.28594100993,0
164.04,38.83208113177111,4.0,38499.044570350066,0
249.01,37.171474419988016,2524.0,10.19817152533968,0
123.58,2.6241159815547976,2.0,70350.26895560545,0
220.98,5.571200036170701,1.0,24163.4604674928,0
339.32,2.52077704692653,1.0,14054.116212251334,0
233.77,25.99132455282565,1.0,96130.53133359202,0
195.32,39.64559154781084,5.0,37450.64163450479,0
24.14,34.69695519597911,0.0,0.0,0
288.11,10.712321643307332,2.0,54787.27812309258,0
230.35,2.3275732453820543,6.0,6384.39742477026,0
271.65,103.70864260551582,7.0,54431.60870267008,0
44.13,33.48754800967926,0.0,0.0,0
277.79,2.8453758886763527,1.0,120218.6490158866,0
236.17,25.974170812247113,4.0,25674.55227328442,0
394.64,5.5377602766427865,8.0,13723.796959327397,0
146.8,18.089930511208678,1.0,70452.72747031656,0
150.73,9.264657113429543,6.0,10873.626103676299,0
154.58,4.960222271705891,9.0,1792.0484674229047,0
322.24,17.05494541636965,2.0,32333.106903129323,0
48.79,6.518430047273481,2.0,39383.10266189772,0
35.43,32.76522621671202,4.0,29589.23776371088,0
260.58,6.086819278648661,1.0,122550.74347306133,0
349.04,29.716329745218328,2.0,59205.096069386556,0
363.68,56.956750834499225,3.0,96217.42632334413,0
217.9,71.91975522222604,4.0,93528.84845523394,0
316.83,53.56822217003144,17.0,26188.24127763918,0
53.15,3.2670345153315963,1.0,203653.9189325686,0
190.31,22.232185235303312,3.0,23905.4304631403,0
46.17,2.9585219577615804,1.0,75759.48310544652,0
182.84,14.707002828166333,4534.0,13.998593404576646,0
200.5,46.34490242176814,3.0,60356.73118331623,0
259.91,12.3487084826489,2.0,91117.7018070917,0
325.69,13.923638518186472,2.0,8722.057697583798,0
183.56,6.239882194173548,8.0,7000.35730857179,0
